date,cash,dividend_receivable,market_value,total_value,transaction_cost
2006-04-06,100000.0,0,0.0,100000.0,0.0
2006-04-07,100000.0,0,0.0,100000.0,0.0
2006-04-10,100000.0,0,0.0,100000.0,0.0
2006-04-11,100000.0,0,0.0,100000.0,0.0
2006-04-12,100000.0,0,0.0,100000.0,0.0
2006-04-13,100000.0,0,0.0,100000.0,0.0
2006-04-14,100000.0,0,0.0,100000.0,0.0
2006-04-17,100000.0,0,0.0,100000.0,0.0
2006-04-18,100000.0,0,0.0,100000.0,0.0
2006-04-19,100000.0,0,0.0,100000.0,0.0
2006-04-20,100000.0,0,0.0,100000.0,0.0
2006-04-21,100000.0,0,0.0,100000.0,0.0
2006-04-24,100000.0,0,0.0,100000.0,0.0
2006-04-25,100000.0,0,0.0,100000.0,0.0
2006-04-26,100000.0,0,0.0,100000.0,0.0
2006-04-27,100000.0,0,0.0,100000.0,0.0
2006-04-28,100000.0,0,0.0,100000.0,0.0
2006-05-08,100000.0,0,0.0,100000.0,0.0
2006-05-09,100000.0,0,0.0,100000.0,0.0
2006-05-10,100000.0,0,0.0,100000.0,0.0
2006-05-11,100000.0,0,0.0,100000.0,0.0
2006-05-12,100000.0,0,0.0,100000.0,0.0
2006-05-15,100000.0,0,0.0,100000.0,0.0
2006-05-16,100000.0,0,0.0,100000.0,0.0
2006-05-17,100000.0,0,0.0,100000.0,0.0
2006-05-18,100000.0,0,0.0,100000.0,0.0
2006-05-19,100000.0,0,0.0,100000.0,0.0
2006-05-22,100000.0,0,0.0,100000.0,0.0
2006-05-23,100000.0,0,0.0,100000.0,0.0
2006-05-24,100000.0,0,0.0,100000.0,0.0
2006-05-25,100000.0,0,0.0,100000.0,0.0
2006-05-26,100000.0,0,0.0,100000.0,0.0
2006-05-29,100000.0,0,0.0,100000.0,0.0
2006-05-30,100000.0,0,0.0,100000.0,0.0
2006-05-31,100000.0,0,0.0,100000.0,0.0
2006-06-01,100000.0,0,0.0,100000.0,0.0
2006-06-02,100000.0,0,0.0,100000.0,0.0
2006-06-05,100000.0,0,0.0,100000.0,0.0
2006-06-06,100000.0,0,0.0,100000.0,0.0
2006-06-07,100000.0,0,0.0,100000.0,0.0
2006-06-08,100000.0,0,0.0,100000.0,0.0
2006-06-09,100000.0,0,0.0,100000.0,0.0
2006-06-12,100000.0,0,0.0,100000.0,0.0
2006-06-13,100000.0,0,0.0,100000.0,0.0
2006-06-14,100000.0,0,0.0,100000.0,0.0
2006-06-15,100000.0,0,0.0,100000.0,0.0
2006-06-16,100000.0,0,0.0,100000.0,0.0
2006-06-19,100000.0,0,0.0,100000.0,0.0
2006-06-20,100000.0,0,0.0,100000.0,0.0
2006-06-21,100000.0,0,0.0,100000.0,0.0
2006-06-22,100000.0,0,0.0,100000.0,0.0
2006-06-23,100000.0,0,0.0,100000.0,0.0
2006-06-26,100000.0,0,0.0,100000.0,0.0
2006-06-27,100000.0,0,0.0,100000.0,0.0
2006-06-28,100000.0,0,0.0,100000.0,0.0
2006-06-29,100000.0,0,0.0,100000.0,0.0
2006-06-30,100000.0,0,0.0,100000.0,0.0
2006-07-03,100000.0,0,0.0,100000.0,0.0
2006-07-04,100000.0,0,0.0,100000.0,0.0
2006-07-05,100000.0,0,0.0,100000.0,0.0
2006-07-06,100000.0,0,0.0,100000.0,0.0
2006-07-07,100000.0,0,0.0,100000.0,0.0
2006-07-10,100000.0,0,0.0,100000.0,0.0
2006-07-11,100000.0,0,0.0,100000.0,0.0
2006-07-12,100000.0,0,0.0,100000.0,0.0
2006-07-13,100000.0,0,0.0,100000.0,0.0
2006-07-14,100000.0,0,0.0,100000.0,0.0
2006-07-17,100000.0,0,0.0,100000.0,0.0
2006-07-18,100000.0,0,0.0,100000.0,0.0
2006-07-19,100000.0,0,0.0,100000.0,0.0
2006-07-20,100000.0,0,0.0,100000.0,0.0
2006-07-21,100000.0,0,0.0,100000.0,0.0
2006-07-24,100000.0,0,0.0,100000.0,0.0
2006-07-25,100000.0,0,0.0,100000.0,0.0
2006-07-26,100000.0,0,0.0,100000.0,0.0
2006-07-27,100000.0,0,0.0,100000.0,0.0
2006-07-28,100000.0,0,0.0,100000.0,0.0
2006-07-31,100000.0,0,0.0,100000.0,0.0
2006-08-01,100000.0,0,0.0,100000.0,0.0
2006-08-02,100000.0,0,0.0,100000.0,0.0
2006-08-03,100000.0,0,0.0,100000.0,0.0
2006-08-04,100000.0,0,0.0,100000.0,0.0
2006-08-07,100000.0,0,0.0,100000.0,0.0
2006-08-08,100000.0,0,0.0,100000.0,0.0
2006-08-09,100000.0,0,0.0,100000.0,0.0
2006-08-10,100000.0,0,0.0,100000.0,0.0
2006-08-11,100000.0,0,0.0,100000.0,0.0
2006-08-14,100000.0,0,0.0,100000.0,0.0
2006-08-15,100000.0,0,0.0,100000.0,0.0
2006-08-16,100000.0,0,0.0,100000.0,0.0
2006-08-17,100000.0,0,0.0,100000.0,0.0
2006-08-18,100000.0,0,0.0,100000.0,0.0
2006-08-21,100000.0,0,0.0,100000.0,0.0
2006-08-22,100000.0,0,0.0,100000.0,0.0
2006-08-23,100000.0,0,0.0,100000.0,0.0
2006-08-24,100000.0,0,0.0,100000.0,0.0
2006-08-25,100000.0,0,0.0,100000.0,0.0
2006-08-28,100000.0,0,0.0,100000.0,0.0
2006-08-29,158.19,0,99762.0,99920.19,79.81
2006-08-30,158.19,0,100100.25,100258.44,0.0
2006-08-31,158.19,0,100401.75,100559.94,0.0
2006-09-01,98936.604,0,0.0,98936.604,79.086
2006-09-04,1239.99,0,97618.52,98858.51,78.095
2006-09-05,1239.99,0,97869.64,99109.63,0.0
2006-09-06,1239.99,0,98285.01,99525.0,0.0
2006-09-07,98134.152,0,0.0,98134.152,77.577
2006-09-08,809.405,0,97246.95,98056.355,77.798
2006-09-11,809.405,0,97729.48,98538.885,0.0
2006-09-12,809.405,0,98377.72,99187.125,0.0
2006-09-13,809.405,0,97702.47,98511.875,0.0
2006-09-14,809.405,0,97694.44,98503.845,0.0
2006-09-15,809.405,0,99449.36,100258.765,0.0
2006-09-18,809.405,0,100415.88,101225.285,0.0
2006-09-19,809.405,0,100616.63,101426.035,0.0
2006-09-20,809.405,0,100627.58,101436.985,0.0
2006-09-21,809.405,0,101278.01,102087.415,0.0
2006-09-22,809.405,0,100364.05,101173.455,0.0
2006-09-25,809.405,0,100185.2,100994.605,0.0
2006-09-26,809.405,0,99108.45,99917.855,0.0
2006-09-27,809.405,0,100091.76,100901.165,0.0
2006-09-28,809.405,0,101251.0,102060.405,0.0
2006-09-29,809.405,0,102437.98,103247.385,0.0
2006-10-09,809.405,0,104833.11,105642.515,0.0
2006-10-10,809.405,0,104918.52,105727.925,0.0
2006-10-11,809.405,0,104821.43,105630.835,0.0
2006-10-12,809.405,0,104134.5,104943.905,0.0
2006-10-13,809.405,0,104454.24,105263.645,0.0
2006-10-16,809.405,0,103551.96,104361.365,0.0
2006-10-17,809.405,0,103254.85,104064.255,0.0
2006-10-18,809.405,0,104944.07,105753.475,0.0
2006-10-19,809.405,0,105074.74,105884.145,0.0
2006-10-20,809.405,0,105133.14,105942.545,0.0
2006-10-23,809.405,0,102836.56,103645.965,0.0
2006-10-24,809.405,0,105123.65,105933.055,0.0
2006-10-25,809.405,0,105617.86,106427.265,0.0
2006-10-26,809.405,0,106295.3,107104.705,0.0
2006-10-27,809.405,0,105050.65,105860.055,0.0
2006-10-30,809.405,0,105575.52,106384.925,0.0
2006-10-31,809.405,0,106906.31,107715.715,0.0
2006-11-01,809.405,0,107996.93,108806.335,0.0
2006-11-02,809.405,0,108015.18,108824.585,0.0
2006-11-03,809.405,0,108645.17,109454.575,0.0
2006-11-06,809.405,0,110075.97,110885.375,0.0
2006-11-07,809.405,0,110675.3,111484.705,0.0
2006-11-08,809.405,0,109366.41,110175.815,0.0
2006-11-09,809.405,0,111303.83,112113.235,0.0
2006-11-10,809.405,0,109796.38,110605.785,0.0
2006-11-13,809.405,0,107731.94,108541.345,0.0
2006-11-14,809.405,0,109045.94,109855.345,0.0
2006-11-15,809.405,0,112037.48,112846.885,0.0
2006-11-16,809.405,0,111930.17,112739.575,0.0
2006-11-17,809.405,0,114031.84,114841.245,0.0
2006-11-20,809.405,0,116300.68,117110.085,0.0
2006-11-21,809.405,0,117694.25,118503.655,0.0
2006-11-22,809.405,0,118554.19,119363.595,0.0
2006-11-23,809.405,0,119348.43,120157.835,0.0
2006-11-24,809.405,0,119470.34,120279.745,0.0
2006-11-27,809.405,0,120581.4,121390.805,0.0
2006-11-28,809.405,0,120012.73,120822.135,0.0
2006-11-29,809.405,0,121701.22,122510.625,0.0
2006-11-30,809.405,0,125148.28,125957.685,0.0
2006-12-01,809.405,0,126233.06,127042.465,0.0
2006-12-04,809.405,0,129994.02,130803.425,0.0
2006-12-05,809.405,0,130978.79,131788.195,0.0
2006-12-06,809.405,0,129896.93,130706.335,0.0
2006-12-07,809.405,0,129626.83,130436.235,0.0
2006-12-08,809.405,0,124945.34,125754.745,0.0
2006-12-11,809.405,0,130664.16,131473.565,0.0
2006-12-12,809.405,0,131603.67,132413.075,0.0
2006-12-13,809.405,0,131681.78,132491.185,0.0
2006-12-14,809.405,0,134038.22,134847.625,0.0
2006-12-15,809.405,0,136337.72,137147.125,0.0
2006-12-18,809.405,0,139876.03,140685.435,0.0
2006-12-19,809.405,0,140265.12,141074.525,0.0
2006-12-20,809.405,0,141368.15,142177.555,0.0
2006-12-21,809.405,0,139355.54,140164.945,0.0
2006-12-22,809.405,0,138381.72,139191.125,0.0
2006-12-25,809.405,0,141554.3,142363.705,0.0
2006-12-26,809.405,0,141491.52,142300.925,0.0
2006-12-27,809.405,0,144750.24,145559.645,0.0
2006-12-28,809.405,0,144534.89,145344.295,0.0
2006-12-29,809.405,0,148996.65,149806.055,0.0
2007-01-04,809.405,0,150897.57,151706.975,0.0
2007-01-05,809.405,0,151320.24,152129.645,0.0
2007-01-08,809.405,0,155603.88,156413.285,0.0
2007-01-09,809.405,0,160606.57,161415.975,0.0
2007-01-10,809.405,0,164685.81,165495.215,0.0
2007-01-11,809.405,0,162908.99,163718.395,0.0
2007-01-12,809.405,0,158683.75,159493.155,0.0
2007-01-15,809.405,0,166975.82,167785.225,0.0
2007-01-16,809.405,0,171832.51,172641.915,0.0
2007-01-17,809.405,0,168551.89,169361.295,0.0
2007-01-18,809.405,0,169147.57,169956.975,0.0
2007-01-19,809.405,0,174914.57,175723.975,0.0
2007-01-22,809.405,0,181865.63,182675.035,0.0
2007-01-23,809.405,0,183093.49,183902.895,0.0
2007-01-24,809.405,0,185159.39,185968.795,0.0
2007-01-25,809.405,0,179056.59,179865.995,0.0
2007-01-26,809.405,0,183443.16,184252.565,0.0
2007-01-29,809.405,0,188115.16,188924.565,0.0
2007-01-30,809.405,0,186287.24,187096.645,0.0
2007-01-31,809.405,0,174129.82,174939.225,0.0
2007-02-01,809.405,0,174847.41,175656.815,0.0
2007-02-02,809.405,0,167754.0,168563.405,0.0
2007-02-05,809.405,0,165841.4,166650.805,0.0
2007-02-06,809.405,0,169070.92,169880.325,0.0
2007-02-07,809.405,0,172994.67,173804.075,0.0
2007-02-08,809.405,0,175973.8,176783.205,0.0
2007-02-09,809.405,0,174999.25,175808.655,0.0
2007-02-12,809.405,0,181433.47,182242.875,0.0
2007-02-13,809.405,0,184151.99,184961.395,0.0
2007-02-14,809.405,0,188949.55,189758.955,0.0
2007-02-15,809.405,0,194809.99,195619.395,0.0
2007-02-16,809.405,0,195402.02,196211.425,0.0
2007-02-26,809.405,0,197660.64,198470.045,0.0
2007-02-27,809.405,0,179396.77,180206.175,0.0
2007-02-28,809.405,0,185753.61,186563.015,0.0
2007-03-01,809.405,0,180568.42,181377.825,0.0
2007-03-02,809.405,0,183137.29,183946.695,0.0
2007-03-05,809.405,0,180719.53,181528.935,0.0
2007-03-06,809.405,0,183981.17,184790.575,0.0
2007-03-07,809.405,0,189029.12,189838.525,0.0
2007-03-08,809.405,0,191816.99,192626.395,0.0
2007-03-09,809.405,0,190631.47,191440.875,0.0
2007-03-12,809.405,0,190980.41,191789.815,0.0
2007-03-13,809.405,0,192732.41,193541.815,0.0
2007-03-14,809.405,0,189607.28,190416.685,0.0
2007-03-15,809.405,0,193125.15,193934.555,0.0
2007-03-16,809.405,0,190108.79,190918.195,0.0
2007-03-19,809.405,0,194136.93,194946.335,0.0
2007-03-20,809.405,0,195112.21,195921.615,0.0
2007-03-21,809.405,0,197289.8,198099.205,0.0
2007-03-22,809.405,0,197926.36,198735.765,0.0
2007-03-23,809.405,0,198287.71,199097.115,0.0
2007-03-26,809.405,0,201774.19,202583.595,0.0
2007-03-27,809.405,0,203233.46,204042.865,0.0
2007-03-28,809.405,0,204228.45,205037.855,0.0
2007-03-29,809.405,0,203180.9,203990.305,0.0
2007-03-30,809.405,0,203069.94,203879.345,0.0
2007-04-02,809.405,0,208058.03,208867.435,0.0
2007-04-03,809.405,0,210832.03,211641.435,0.0
2007-04-04,809.405,0,212562.86,213372.265,0.0
2007-04-05,809.405,0,214987.92,215797.325,0.0
2007-04-06,809.405,0,216956.73,217766.135,0.0
2007-04-09,809.405,0,221786.41,222595.815,0.0
2007-04-10,809.405,0,224954.61,225764.015,0.0
2007-04-11,809.405,0,227856.36,228665.765,0.0
2007-04-12,809.405,0,231880.12,232689.525,0.0
2007-04-13,809.405,0,231353.79,232163.195,0.0
2007-04-16,809.405,0,237688.0,238497.405,0.0
2007-04-17,809.405,0,239702.8,240512.205,0.0
2007-04-18,809.405,0,241228.5,242037.905,0.0
2007-04-19,809.405,0,229971.9,230781.305,0.0
2007-04-20,809.405,0,240117.44,240926.845,0.0
2007-04-23,809.405,0,250486.36,251295.765,0.0
2007-04-24,809.405,0,251499.6,252309.005,0.0
2007-04-25,809.405,0,251724.44,252533.845,0.0
2007-04-26,809.405,0,255031.34,255840.745,0.0
2007-04-27,809.405,0,253347.96,254157.365,0.0
2007-04-30,809.405,0,259785.83,260595.235,0.0
2007-05-08,809.405,0,269080.19,269889.595,0.0
2007-05-09,809.405,0,270193.44,271002.845,0.0
2007-05-10,809.405,0,271889.23,272698.635,0.0
2007-05-11,809.405,0,270290.53,271099.935,0.0
2007-05-14,809.405,0,272612.66,273422.065,0.0
2007-05-15,809.405,0,263138.72,263948.125,0.0
2007-05-16,809.405,0,270121.17,270930.575,0.0
2007-05-17,809.405,0,275837.8,276647.205,0.0
2007-05-18,809.405,0,275693.99,276503.395,0.0
2007-05-21,809.405,0,279695.12,280504.525,0.0
2007-05-22,809.405,0,282545.77,283355.175,0.0
2007-05-23,809.405,0,287543.35,288352.755,0.0
2007-05-24,809.405,0,286141.75,286951.155,0.0
2007-05-25,809.405,0,290923.25,291732.655,0.0
2007-05-28,809.405,0,297298.34,298107.745,0.0
2007-05-29,809.405,0,304285.17,305094.575,0.0
2007-05-30,809.405,0,283711.58,284520.985,0.0
2007-05-31,809.405,0,286740.35,287549.755,0.0
2007-06-01,809.405,0,277688.35,278497.755,0.0
2007-06-04,809.405,0,256334.39,257143.795,0.0
2007-06-05,809.405,0,265327.99,266137.395,0.0
2007-06-06,809.405,0,268463.34,269272.745,0.0
2007-06-07,809.405,0,277567.9,278377.305,0.0
2007-06-08,809.405,0,280164.51,280973.915,0.0
2007-06-11,809.405,0,287025.78,287835.185,0.0
2007-06-12,809.405,0,294636.03,295445.435,0.0
2007-06-13,809.405,0,300633.71,301443.115,0.0
2007-06-14,809.405,0,297534.86,298344.265,0.0
2007-06-15,809.405,0,299254.74,300064.145,0.0
2007-06-18,809.405,0,308612.61,309422.015,0.0
2007-06-19,809.405,0,310469.0,311278.405,0.0
2007-06-20,809.405,0,303504.8,304314.205,0.0
2007-06-21,809.405,0,306401.44,307210.845,0.0
2007-06-22,809.405,0,295754.39,296563.795,0.0
2007-06-25,809.405,0,283064.07,283873.475,0.0
2007-06-26,809.405,0,286759.33,287568.735,0.0
2007-06-27,809.405,0,294955.04,295764.445,0.0
2007-06-28,809.405,0,281671.96,282481.365,0.0
2007-06-29,809.405,0,274777.84,275587.245,0.0
2007-07-02,809.405,0,274309.18,275118.585,0.0
2007-07-03,809.405,0,279752.79,280562.195,0.0
2007-07-04,809.405,0,273281.34,274090.745,0.0
2007-07-05,258835.938,0,0.0,258835.938,206.586
2007-07-06,258835.938,0,0.0,258835.938,0.0
2007-07-09,2604.016,0,256027.1,258631.116,204.822
2007-07-10,2604.016,0,252966.54,255570.556,0.0
2007-07-11,2604.016,0,253921.29,256525.306,0.0
2007-07-12,2604.016,0,255733.64,258337.656,0.0
2007-07-13,2604.016,0,255948.04,258552.056,0.0
2007-07-16,250169.795,0,0.0,250169.795,198.211
2007-07-17,250169.795,0,0.0,250169.795,0.0
2007-07-18,2479.752,0,247492.05,249971.802,197.994
2007-07-19,249736.788,0,0.0,249736.788,197.964
2007-07-20,3283.222,0,246256.56,249539.782,197.005
2007-07-23,3283.222,0,257716.64,260999.862,0.0
2007-07-24,3283.222,0,258003.7,261286.922,0.0
2007-07-25,3283.222,0,263838.52,267121.742,0.0
2007-07-26,3283.222,0,266797.78,270081.002,0.0
2007-07-27,3283.222,0,267042.68,270325.902,0.0
2007-07-30,3283.222,0,273438.6,276721.822,0.0
2007-07-31,3283.222,0,276554.72,279837.942,0.0
2007-08-01,3283.222,0,266009.76,269292.982,0.0
2007-08-02,3283.222,0,275043.78,278327.002,0.0
2007-08-03,3283.222,0,285099.56,288382.782,0.0
2007-08-06,3283.222,0,291646.76,294929.982,0.0
2007-08-07,3283.222,0,292922.1,296205.322,0.0
2007-08-08,3283.222,0,289421.58,292704.802,0.0
2007-08-09,3283.222,0,296191.98,299475.202,0.0
2007-08-10,3283.222,0,293054.16,296337.382,0.0
2007-08-13,3283.222,0,292713.78,295997.002,0.0
2007-08-14,3283.222,0,297325.34,300608.562,0.0
2007-08-15,3283.222,0,297522.5,300805.722,0.0
2007-08-16,3283.222,0,292760.28,296043.502,0.0
2007-08-17,3283.222,0,286847.96,290131.182,0.0
2007-08-20,3283.222,0,302896.66,306179.882,0.0
2007-08-21,3283.222,0,308308.02,311591.242,0.0
2007-08-22,3283.222,0,313204.78,316488.002,0.0
2007-08-23,3283.222,0,318427.66,321710.882,0.0
2007-08-24,3283.222,0,323489.96,326773.182,0.0
2007-08-27,3283.222,0,325075.3,328358.522,0.0
2007-08-28,3283.222,0,325609.74,328892.962,0.0
2007-08-29,3283.222,0,320652.84,323936.062,0.0
2007-08-30,3283.222,0,324956.26,328239.482,0.0
2007-08-31,3283.222,0,328402.22,331685.442,0.0
2007-09-03,3283.222,0,335988.54,339271.762,0.0
2007-09-04,3283.222,0,332340.46,335623.682,0.0
2007-09-05,3283.222,0,332521.5,335804.722,0.0
2007-09-06,3283.222,0,335546.48,338829.702,0.0
2007-09-07,3283.222,0,328276.98,331560.202,0.0
2007-09-10,3283.222,0,333387.64,336670.862,0.0
2007-09-11,3283.222,0,317693.58,320976.802,0.0
2007-09-12,3283.222,0,322577.32,325860.542,0.0
2007-09-13,3283.222,0,331698.14,334981.362,0.0
2007-09-14,3283.222,0,334631.36,337914.582,0.0
2007-09-17,3283.222,0,340932.42,344215.642,0.0
2007-09-18,3283.222,0,339564.08,342847.302,0.0
2007-09-19,3283.222,0,335994.74,339277.962,0.0
2007-09-20,3283.222,0,340685.04,343968.262,0.0
2007-09-21,3283.222,0,339022.2,342305.422,0.0
2007-09-24,3283.222,0,341861.8,345145.022,0.0
2007-09-25,3283.222,0,338186.44,341469.662,0.0
2007-09-26,3283.222,0,332383.24,335666.462,0.0
2007-09-27,3283.222,0,336514.92,339798.142,0.0
2007-09-28,3283.222,0,346010.22,349293.442,0.0
2007-10-08,3283.222,0,350494.68,353777.902,0.0
2007-10-09,3283.222,0,351907.66,355190.882,0.0
2007-10-10,3283.222,0,352517.12,355800.342,0.0
2007-10-11,3283.222,0,357124.96,360408.182,0.0
2007-10-12,3283.222,0,355707.64,358990.862,0.0
2007-10-15,3283.222,0,360929.9,364213.122,0.0
2007-10-16,3283.222,0,364386.4,367669.622,0.0
2007-10-17,3283.222,0,361095.44,364378.662,0.0
2007-10-18,3283.222,0,348176.5,351459.722,0.0
2007-10-19,3283.222,0,348071.72,351354.942,0.0
2007-10-22,3283.222,0,339306.16,342589.382,0.0
2007-10-23,3283.222,0,343485.58,346768.802,0.0
2007-10-24,3283.222,0,346456.62,349739.842,0.0
2007-10-25,3283.222,0,330694.98,333978.202,0.0
2007-10-26,3283.222,0,334478.22,337761.442,0.0
2007-10-29,3283.222,0,341518.32,344801.542,0.0
2007-10-30,3283.222,0,346956.34,350239.562,0.0
2007-10-31,3283.222,0,352689.48,355972.702,0.0
2007-11-01,3283.222,0,347524.26,350807.482,0.0
2007-11-02,3283.222,0,339321.66,342604.882,0.0
2007-11-05,3283.222,0,332339.22,335622.442,0.0
2007-11-06,332707.572,0,0.0,332707.572,263.75
2007-11-07,332707.572,0,0.0,332707.572,0.0
2007-11-08,332707.572,0,0.0,332707.572,0.0
2007-11-09,332707.572,0,0.0,332707.572,0.0
2007-11-12,332707.572,0,0.0,332707.572,0.0
2007-11-13,332707.572,0,0.0,332707.572,0.0
2007-11-14,332707.572,0,0.0,332707.572,0.0
2007-11-15,332707.572,0,0.0,332707.572,0.0
2007-11-16,332707.572,0,0.0,332707.572,0.0
2007-11-19,332707.572,0,0.0,332707.572,0.0
2007-11-20,332707.572,0,0.0,332707.572,0.0
2007-11-21,332707.572,0,0.0,332707.572,0.0
2007-11-22,332707.572,0,0.0,332707.572,0.0
2007-11-23,332707.572,0,0.0,332707.572,0.0
2007-11-26,332707.572,0,0.0,332707.572,0.0
2007-11-27,332707.572,0,0.0,332707.572,0.0
2007-11-28,332707.572,0,0.0,332707.572,0.0
2007-11-29,332707.572,0,0.0,332707.572,0.0
2007-11-30,332707.572,0,0.0,332707.572,0.0
2007-12-03,332707.572,0,0.0,332707.572,0.0
2007-12-04,332707.572,0,0.0,332707.572,0.0
2007-12-05,332707.572,0,0.0,332707.572,0.0
2007-12-06,332707.572,0,0.0,332707.572,0.0
2007-12-07,332707.572,0,0.0,332707.572,0.0
2007-12-10,332707.572,0,0.0,332707.572,0.0
2007-12-11,332707.572,0,0.0,332707.572,0.0
2007-12-12,332707.572,0,0.0,332707.572,0.0
2007-12-13,332707.572,0,0.0,332707.572,0.0
2007-12-14,332707.572,0,0.0,332707.572,0.0
2007-12-17,332707.572,0,0.0,332707.572,0.0
2007-12-18,332707.572,0,0.0,332707.572,0.0
2007-12-19,332707.572,0,0.0,332707.572,0.0
2007-12-20,332707.572,0,0.0,332707.572,0.0
2007-12-21,332707.572,0,0.0,332707.572,0.0
2007-12-24,332707.572,0,0.0,332707.572,0.0
2007-12-25,332707.572,0,0.0,332707.572,0.0
2007-12-26,745.324,0,331696.89,332442.214,265.358
2007-12-27,745.324,0,338154.39,338899.714,0.0
2007-12-28,745.324,0,336311.01,337056.334,0.0
2008-01-02,745.324,0,339261.3,340006.624,0.0
2008-01-03,745.324,0,341587.89,342333.214,0.0
2008-01-04,745.324,0,345469.95,346215.274,0.0
2008-01-07,745.324,0,350065.17,350810.494,0.0
2008-01-08,745.324,0,348267.15,349012.474,0.0
2008-01-09,745.324,0,353666.88,354412.204,0.0
2008-01-10,745.324,0,357345.45,358090.774,0.0
2008-01-11,745.324,0,359046.45,359791.774,0.0
2008-01-14,745.324,0,361100.88,361846.204,0.0
2008-01-15,745.324,0,358876.35,359621.674,0.0
2008-01-16,745.324,0,346860.36,347605.684,0.0
2008-01-17,745.324,0,338034.06,338779.384,0.0
2008-01-18,745.324,0,341111.61,341856.934,0.0
2008-01-21,324666.97,0,0.0,324666.97,259.345
2008-01-22,324666.97,0,0.0,324666.97,0.0
2008-01-23,324666.97,0,0.0,324666.97,0.0
2008-01-24,324666.97,0,0.0,324666.97,0.0
2008-01-25,324666.97,0,0.0,324666.97,0.0
2008-01-28,324666.97,0,0.0,324666.97,0.0
2008-01-29,324666.97,0,0.0,324666.97,0.0
2008-01-30,324666.97,0,0.0,324666.97,0.0
2008-01-31,324666.97,0,0.0,324666.97,0.0
2008-02-01,324666.97,0,0.0,324666.97,0.0
2008-02-04,324666.97,0,0.0,324666.97,0.0
2008-02-05,324666.97,0,0.0,324666.97,0.0
2008-02-13,324666.97,0,0.0,324666.97,0.0
2008-02-14,324666.97,0,0.0,324666.97,0.0
2008-02-15,324666.97,0,0.0,324666.97,0.0
2008-02-18,324666.97,0,0.0,324666.97,0.0
2008-02-19,324666.97,0,0.0,324666.97,0.0
